route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
11-VIC,4450,11086844:11419574:11460512,Tillicum Ctr via Gorge,43916,11460512,1
11-VIC,4405,11086844:11419574:11463061,Tillicum Ctr via Gorge,43916,11463061,1
61-VIC,4742,11374344:11419578:11461428,Sooke - Grant & W Coast,45128,11461428,1
8-VIC,4743,11528285:11419582:11459599,Oak Bay via Finlayson,45259,11459599,0
28-VIC,4487,11549774:11419583:11464159,Majestic via Shelbourne,26525,11464159,0
21-VIC,4487,11551046:11419584:11461359,Downtown - to 7 UVic,23385,11461359,1
28-VIC,4450,11086287:11419586:11459754,Majestic via Shelbourne,26525,11459754,0
28-VIC,4405,11086287:11419586:11463400,Majestic via Shelbourne,26525,11463400,0
60-VIC,4737,11243356:11419588:11459541,Langford Exch via Lagoon,19362,11459541,0
60-VIC,4731,11243356:11419588:11461560,Langford Exch via Lagoon,19362,11461560,0
60-VIC,4744,11243356:11419588:11461984,Langford Exch via Lagoon,19362,11461984,0
28-VIC,3771,11317118:11419589:11462500,Majestic via Shelbourne,26525,11462500,0
52-VIC,4743,11528950:11419590:11464804,Bear Mountain via Millstream,40065,11464804,1
75-VIC,4406,11321837:11419591:11462749,Downtown - Keating Industrial,18820,11462749,1
39-VIC,3771,11317526:11419592:11462907,Westhills Exch via Royal Oak,28939,11462907,1
6-VIC,4740,11343163:11419593:11464502,Royal Oak Exch via Royal Oak Ctr,18715,11464502,0
2-VIC,4731,11353253:11419597:11459762,James Bay - Fisherman's Wharf,36544,11459762,1
2-VIC,4737,11353253:11419597:11463165,James Bay - Fisherman's Wharf,36544,11463165,1
2-VIC,4744,11353253:11419597:11464829,James Bay - Fisherman's Wharf,36544,11464829,1
95-VIC,4406,11320910:11419598:11461341,Blink - to Downtown,18717,11461341,0
11-VIC,4744,11303702:11419600:11459853,UVic via Uplands,45062,11459853,0
11-VIC,4737,11303702:11419600:11461032,UVic via Uplands,45062,11461032,0
11-VIC,4731,11303702:11419600:11463470,UVic via Uplands,45062,11463470,0
6-VIC,4459,11324156:11419601:11464121,Royal Oak Exch via Royal Oak Ctr,18715,11464121,0
75-VIC,3771,11319061:11419603:11461448,Saanichton Exch via Keating Industrial,18912,11461448,0
5-VIC,4487,11549321:11419604:11463176,Willows,23383,11463176,0
95-VIC,4737,11280184:11419605:11463575,Blink - to Langford,18836,11463575,1
54-VIC,4744,11243503:11419606:11461036,Langford Exch via Royal Bay,40306,11461036,0
54-VIC,4737,11243503:11419606:11463935,Langford Exch via Royal Bay,40306,11463935,0
54-VIC,4731,11243503:11419606:11464690,Langford Exch via Royal Bay,40306,11464690,0
58-VIC,4743,11529231:11419610:11463947,Goldstream Meadows via Westhills,45111,11463947,1
26-VIC,3771,11316426:11419614:11461090,Dockyard via McKenzie/Tillicum,40061,11461090,1
4-VIC,4487,11549456:11419623:11460405,UVic via Hillside,18645,11460405,0
57-VIC,4487,11550840:11419624:11460423,Langford Exch via McCallum,40271,11460423,1
5-VIC,4742,11275890:11419632:11463067,James Bay - Fisherman's Wharf,36285,11463067,1
3-VIC,4744,11223144:11419635:11460191,Royal Jubilee,19664,11460191,1
3-VIC,4731,11223144:11419635:11461095,Royal Jubilee,19664,11461095,1
3-VIC,4737,11223144:11419635:11464278,Royal Jubilee,19664,11464278,1
72-VIC,4742,11302477:11419636:11461078,Swartz Bay Ferry via Saanichton,45063,11461078,0
95-VIC,4743,11527372:11419637:11460791,Blink - to Langford,18836,11460791,1
52-VIC,4450,11085600:11419639:11461629,Bear Mountain via Millstream,40065,11461629,1
52-VIC,4405,11085600:11419639:11463020,Bear Mountain via Millstream,40065,11463020,1
58-VIC,4459,11325343:11419642:11464894,Goldstream Meadows via Westhills,40201,11464894,1
6-VIC,4459,11324191:11419643:11463729,Downtown via Royal Oak Ctr,18962,11463729,1
6-VIC,4740,11343143:11419644:11464909,Royal Oak Exch via Royal Oak Ctr,18715,11464909,0
30-VIC,4459,11324370:11419645:11464121,Downtown via Carey,18838,11464121,1
6-VIC,4459,11324231:11419646:11460051,Downtown via Royal Oak Ctr,18962,11460051,1
4-VIC,4450,11087807:11419647:11459592,UVic via Hillside,18645,11459592,0
4-VIC,4405,11087807:11419647:11463951,UVic via Hillside,18645,11463951,0
75-VIC,4742,11304264:11419648:11461362,Saanichton Exch to Route 81,44935,11461362,0
6A-VIC,4406,11321539:11419649:11463943,Downtown via Emily Carr,21741,11463943,1
4-VIC,4745,11518200:11419650:11464146,Downtown via Hillside,26927,11464146,1
52-VIC,4743,11528975:11419651:11464804,Bear Mountain via Millstream,40065,11464804,1
60-VIC,4743,11529284:11419654:11463354,Langford Exch via Lagoon,19362,11463354,0
58-VIC,4487,11550850:11419655:11460331,Goldstream Meadows via Westhills,45111,11460331,1
11-VIC,4742,11276633:11419658:11464632,Tillicum Ctr via Gorge,44802,11464632,1
28-VIC,4743,11528254:11419668:11461114,Downtown via Shelbourne,45035,11461114,1
4-VIC,4487,11549425:11419669:11462841,Downtown via Hillside,26927,11462841,1
4-VIC,4487,11549468:11419670:11461423,Downtown via Hillside,26927,11461423,1
72-VIC,4406,11315936:11419671:11461223,Downtown via Saanichton,18716,11461223,1
27-VIC,4737,11375362:11419673:11459711,Gordon Head via Shelbourne,19120,11459711,0
27-VIC,4744,11375362:11419673:11461144,Gordon Head via Shelbourne,19120,11461144,0
27-VIC,4731,11375362:11419673:11462552,Gordon Head via Shelbourne,19120,11462552,0
83-VIC,4405,11085492:11419676:11461253,Sidney via West Saanich,19128,11461253,0
83-VIC,4450,11085492:11419676:11462959,Sidney via West Saanich,19128,11462959,0
70-VIC,4406,11315942:11419680:11463952,Swartz Bay Ferry via Hwy 17,40393,11463952,0
75-VIC,4459,11324332:11419681:11459866,Saanichton Exch via Keating Industrial,18912,11459866,0
11-VIC,4487,11549522:11419683:11459782,UVic via Uplands,45062,11459782,0
26-VIC,4406,11322202:11419684:11459573,Dockyard via McKenzie/Tillicum,40061,11459573,1
70-VIC,4744,11283990:11419685:11462415,Downtown via Hwy 17,44963,11462415,1
70-VIC,4731,11283990:11419685:11464421,Downtown via Hwy 17,44963,11464421,1
70-VIC,4737,11283990:11419685:11464582,Downtown via Hwy 17,44963,11464582,1
10-VIC,4742,11274269:11419686:11461975,Royal Jubilee via Vic West,18521,11461975,0
88-VIC,4487,11550957:11419687:11464095,Airport - via Industrial,45413,11464095,1
30-VIC,4731,11302699:11419689:11460073,Royal Oak Exch via Carey,18634,11460073,0
30-VIC,4744,11302699:11419689:11461944,Royal Oak Exch via Carey,18634,11461944,0
30-VIC,4737,11302699:11419689:11463471,Royal Oak Exch via Carey,18634,11463471,0
26-VIC,4406,11322254:11419690:11463943,UVic via Tillicum/McKenzie,31720,11463943,0
27-VIC,4450,11086284:11419692:11463885,Downtown via Shelbourne,36309,11463885,1
27-VIC,4405,11086284:11419692:11463960,Downtown via Shelbourne,36309,11463960,1
27-VIC,4487,11549861:11419695:11463215,Downtown via Shelbourne,45299,11463215,1
22A-VIC,4405,11086914:11419696:11460099,Hillside Ctr via Strawberry Vale,21615,11460099,1
22A-VIC,4450,11086914:11419696:11465127,Hillside Ctr via Strawberry Vale,21615,11465127,1
7-VIC,4745,11519419:11419699:11465083,Downtown - to 21 Interurban,43910,11465083,0
6-VIC,3771,11319620:11419700:11463655,Downtown via Royal Oak Ctr,18962,11463655,1
24-VIC,4743,11528507:11419701:11460897,Cedar Hill via Cook North,44800,11460897,0
22-VIC,4450,11086874:11419702:11462457,Vic General via Hastings,36320,11462457,0
22-VIC,4405,11086874:11419702:11463824,Vic General via Hastings,36320,11463824,0
7-VIC,4406,11322682:11419705:11463577,UVic via Fairfield,43896,11463577,1
95-VIC,4487,11549066:11419706:11460869,Blink - to Langford,18836,11460869,1
95-VIC,4428,11332126:11419707:11463872,Blink - to Langford,18836,11463872,1
70-VIC,4743,11530031:11419709:11464940,Swartz Bay Ferry via Hwy 17,45315,11464940,0
28-VIC,4459,11323962:11419710:11463551,Downtown via Shelbourne,36290,11463551,1
52-VIC,4406,11322496:11419711:11460653,Bear Mountain via Millstream,40065,11460653,1
40-VIC,4737,11367025:11419714:11459849,Dockyard via McKenzie/Admirals,45250,11459849,1
40-VIC,4731,11367025:11419714:11463149,Dockyard via McKenzie/Admirals,45250,11463149,1
40-VIC,4744,11367025:11419714:11464644,Dockyard via McKenzie/Admirals,45250,11464644,1
75-VIC,4744,11302759:11419716:11460886,Downtown - Keating Industrial,44918,11460886,1
75-VIC,4731,11302759:11419716:11460935,Downtown - Keating Industrial,44918,11460935,1
75-VIC,4737,11302759:11419716:11461795,Downtown - Keating Industrial,44918,11461795,1
61-VIC,4459,11323790:11419719:11462206,Sooke,39808,11462206,1
4-VIC,4406,11321663:11419720:11463203,UVic via Hillside,18645,11463203,0
14-VIC,4428,11332981:11419721:11462194,UVic via Richmond,26515,11462194,0
8-VIC,3771,11317362:11419724:11460977,Interurban via Finlayson,26945,11460977,1
60-VIC,4487,11550886:11419727:11464511,Royal Bay Exch via Lagoon,18644,11464511,1
4-VIC,4487,11549355:11419729:11459782,UVic via Hillside,18645,11459782,0
4-VIC,4487,11549373:11419733:11463738,UVic via Hillside,18645,11463738,0
28-VIC,4740,11340345:11419734:11463770,Majestic via Shelbourne,26525,11463770,0
6-VIC,4487,11550014:11419735:11460710,Downtown via Royal Oak Ctr,18962,11460710,1
4-VIC,4406,11321721:11419736:11461689,Downtown via Hillside,26927,11461689,1
2-VIC,4745,11518007:11419737:11461585,James Bay - Fisherman's Wharf,36544,11461585,1
6A-VIC,4745,11518049:11419740:11462104,Downtown via Emily Carr,21741,11462104,1
31-VIC,4743,11527925:11419741:11461896,Royal Oak Exch via Glanford,18743,11461896,0
39-VIC,4450,11086704:11419742:11462710,Westhills Exch via Royal Oak,28939,11462710,1
39-VIC,4405,11086704:11419742:11464028,Westhills Exch via Royal Oak,28939,11464028,1
72-VIC,4405,11087500:11419745:11461302,Swartz Bay Ferry via Saanichton,18512,11461302,0
72-VIC,4450,11087500:11419745:11464642,Swartz Bay Ferry via Saanichton,18512,11464642,0
8-VIC,4740,11340746:11419746:11463698,Oak Bay via Finlayson,45259,11463698,0
75-VIC,4487,11549594:11419748:11460193,Saanichton Exch to Route 81,44935,11460193,0
2-VIC,4743,11527589:11419751:11462767,South Oak Bay,23427,11462767,0
7-VIC,4744,11305289:11419752:11462822,UVic via Fairfield,43896,11462822,1
7-VIC,4737,11305289:11419752:11463544,UVic via Fairfield,43896,11463544,1
7-VIC,4731,11305289:11419752:11464099,UVic via Fairfield,43896,11464099,1
5-VIC,4487,11549314:11419753:11459959,James Bay - Fisherman's Wharf,36285,11459959,1
27-VIC,4459,11323899:11419754:11461001,Gordon Head via Shelbourne,26178,11461001,0
31-VIC,4743,11527921:11419755:11462610,Royal Oak Exch via Glanford,18743,11462610,0
95-VIC,4740,11372718:11419758:11462759,Blink - to Langford,18836,11462759,1
26-VIC,4428,11333235:11419759:11460239,Dockyard via McKenzie/Tillicum,40061,11460239,1
70X-VIC,4406,11315977:11419760:11461223,Express to Victoria,40070,11461223,1
75-VIC,4459,11324341:11419762:11464433,Downtown - Keating Industrial,18820,11464433,1
25-VIC,4406,11321455:11419765:11463408,Tillicum Ctr via Munro,26113,11463408,1
8-VIC,3771,11317361:11419766:11461638,Interurban via Finlayson,26945,11461638,1
85-VIC,4731,11303018:11419767:11461231,North Saanich,44746,11461231,0
85-VIC,4737,11303018:11419767:11463078,North Saanich,44746,11463078,0
85-VIC,4744,11303018:11419767:11463148,North Saanich,44746,11463148,0
5-VIC,4487,11549293:11419774:11463988,James Bay - Fisherman's Wharf,36285,11463988,1
25-VIC,4740,11348080:11419776:11461716,Maplewood via Cook North,44786,11461716,0
21-VIC,4740,11358263:11419778:11460118,Interurban to Camosun only,23380,11460118,0
15-VIC,3771,11316544:11419779:11463502,UVic - Fort/Foul Bay Express,19054,11463502,0
28-VIC,4405,11086325:11419784:11464967,Majestic via Shelbourne,26525,11464967,0
28-VIC,4450,11086325:11419784:11465048,Majestic via Shelbourne,26525,11465048,0
28-VIC,4745,11518589:11419785:11461779,Downtown via Shelbourne,45035,11461779,1
72-VIC,3771,11316054:11419787:11463219,Swartz Bay Ferry via Saanichton,18512,11463219,0
4-VIC,4459,11324497:11419789:11459513,Downtown via Hillside,26927,11459513,1
14-VIC,4745,11518794:11419794:11459854,Vic General via Craigflower,40195,11459854,1
30-VIC,4487,11549552:11419797:11464381,Royal Oak Exch via Carey,18634,11464381,0
9-VIC,3771,11316623:11419798:11459885,to Jutland only via Hillside/Gorge,39919,11459885,1
15-VIC,4406,11322004:11419799:11462793,Esquimalt - Fort/Yates Express,23403,11462793,1
54-VIC,4459,11325345:11419802:11461859,Langford Exch via Royal Bay,40306,11461859,0
72-VIC,4743,11527283:11419805:11461714,Swartz Bay Ferry via Saanichton,45063,11461714,0
11-VIC,3771,11317700:11419806:11464214,Tillicum Ctr via Gorge,43916,11464214,1
22-VIC,3771,11317751:11419808:11459596,Vic General via Hastings,36320,11459596,0
6-VIC,4740,11343089:11419809:11462488,Downtown via Royal Oak Ctr,18962,11462488,1
95-VIC,4745,11555454:11419813:11460747,Blink - to Downtown,18717,11460747,0
81-VIC,4428,11333327:11419815:11462590,Swartz Bay Ferry via Lochside,26295,11462590,0
28-VIC,4743,11528204:11419816:11461486,Downtown via Shelbourne,44965,11461486,1
88-VIC,4487,11550971:11419820:11460449,Airport - via Industrial,45413,11460449,1
49-VIC,4742,11274705:11419822:11462985,Skirt Mountain via Florence Lake,45303,11462985,0
5-VIC,4742,11275894:11419823:11463188,Willows,23383,11463188,0
95-VIC,4740,11374253:11419825:11463217,Blink - to Downtown,18717,11463217,0
22-VIC,4740,11273495:11419830:11460930,Hillside Ctr via Hastings,19096,11460930,1
24-VIC,4450,11084605:11419833:11460572,Cedar Hill via Cook North,45374,11460572,0
24-VIC,4405,11084605:11419833:11462803,Cedar Hill via Cook North,45374,11462803,0
70X-VIC,4487,11549020:11419834:11463068,Express to Victoria,44974,11463068,1
11-VIC,4731,11303672:11419838:11459839,UVic via Uplands,45062,11459839,0
11-VIC,4744,11303672:11419838:11461553,UVic via Uplands,45062,11461553,0
11-VIC,4737,11303672:11419838:11464506,UVic via Uplands,45062,11464506,0
39-VIC,4737,11520646:11419840:11463949,UVic via Royal Oak,45058,11463949,0
21-VIC,4740,11358143:11419841:11464751,Downtown - to 7 UVic,23385,11464751,1
15-VIC,4406,11321939:11419844:11462100,Esquimalt - Fort/Yates Express,23403,11462100,1
57-VIC,4742,11274677:11419847:11465101,Thetis Heights via McCallum,22957,11465101,0
57-VIC,4487,11550823:11419848:11459663,Thetis Heights via McCallum,22957,11459663,0
31-VIC,4406,11321808:11419851:11460368,Downtown via Glanford,18859,11460368,1
27-VIC,4740,11340465:11419852:11464988,Downtown via Shelbourne,45299,11464988,1
61-VIC,4745,11555466:11419858:11464390,Langford Exch,19003,11464390,0
95-VIC,4737,11280314:11419859:11459535,Blink - to Downtown,18717,11459535,0
95-VIC,4744,11280314:11419859:11460613,Blink - to Downtown,18717,11460613,0
95-VIC,4731,11280314:11419859:11462768,Blink - to Downtown,18717,11462768,0
30-VIC,4740,11303998:11419861:11460289,Downtown via Carey,18838,11460289,1
26-VIC,4450,11087940:11419862:11461505,UVic via Tillicum/McKenzie,31720,11461505,0
26-VIC,4405,11087940:11419862:11462409,UVic via Tillicum/McKenzie,31720,11462409,0
27-VIC,4744,11375193:11419863:11459718,Gordon Head via Shelbourne,26178,11459718,0
27-VIC,4731,11375193:11419863:11460987,Gordon Head via Shelbourne,26178,11460987,0
27-VIC,4737,11375193:11419863:11464498,Gordon Head via Shelbourne,26178,11464498,0
95-VIC,4406,11320901:11419864:11463917,Blink - to Downtown,18717,11463917,0
4-VIC,4740,11277486:11419865:11461064,Downtown via Hillside,26927,11461064,1
14-VIC,4740,11378792:11419872:11462069,UVic via Richmond,26515,11462069,0
8-VIC,4742,11340706:11419874:11461000,Oak Bay via Finlayson,45259,11461000,0
27-VIC,4742,11340559:11419876:11464703,Gordon Head via Shelbourne,26178,11464703,0
6A-VIC,3771,11319644:11419881:11463127,Downtown via Emily Carr,21741,11463127,1
72-VIC,4743,11527268:11419883:11462894,Swartz Bay Ferry via Saanichton,45063,11462894,0
26-VIC,4459,11324750:11419884:11460232,UVic via Tillicum/McKenzie,31720,11460232,0
22-VIC,4406,11322506:11419886:11463983,Hillside Ctr via Hastings,19096,11463983,1
14-VIC,4744,11375210:11419887:11461724,UVic via Richmond,26515,11461724,0
14-VIC,4731,11375210:11419887:11465006,UVic via Richmond,26515,11465006,0
14-VIC,4737,11375210:11419887:11465053,UVic via Richmond,26515,11465053,0
11-VIC,4406,11322366:11419888:11465080,Tillicum Ctr via Gorge,43916,11465080,1
7-VIC,4737,11305208:11419892:11459699,Downtown - to 21 Interurban,43910,11459699,0
7-VIC,4744,11305208:11419892:11460451,Downtown - to 21 Interurban,43910,11460451,0
7-VIC,4731,11305208:11419892:11462220,Downtown - to 21 Interurban,43910,11462220,0
15-VIC,4740,11378842:11419899:11461925,UVic - Fort/Foul Bay Express,19054,11461925,0
26-VIC,4737,11281663:11419900:11459817,UVic via Tillicum/McKenzie,31720,11459817,0
26-VIC,4744,11281663:11419900:11463071,UVic via Tillicum/McKenzie,31720,11463071,0
26-VIC,4731,11281663:11419900:11463361,UVic via Tillicum/McKenzie,31720,11463361,0
30-VIC,4744,11302811:11419902:11461056,Downtown via Carey,18838,11461056,1
30-VIC,4737,11302811:11419902:11462927,Downtown via Carey,18838,11462927,1
30-VIC,4731,11302811:11419902:11464116,Downtown via Carey,18838,11464116,1
88-VIC,4487,11550939:11419903:11460449,Sidney - via Industrial,44822,11460449,0
8-VIC,3771,11317353:11419905:11464616,Interurban via Finlayson,26945,11464616,1
11-VIC,4459,11324856:11419906:11464813,Tillicum Ctr via Gorge,43916,11464813,1
8-VIC,3771,11317322:11419908:11463472,Oak Bay via Finlayson,26940,11463472,0
27-VIC,4737,11375494:11419917:11460799,Gordon Head via Shelbourne,26178,11460799,0
27-VIC,4744,11375494:11419917:11461393,Gordon Head via Shelbourne,26178,11461393,0
27-VIC,4731,11375494:11419917:11463959,Gordon Head via Shelbourne,26178,11463959,0
61-VIC,4742,11374466:11419919:11461994,Langford Exch,19003,11461994,0
31-VIC,4743,11527945:11419920:11464360,Royal Oak Exch via Glanford,18743,11464360,0
81-VIC,3771,11318279:11419921:11464323,to Sidney only via Lochside,18990,11464323,0
31-VIC,4745,11518464:11419924:11460095,Downtown via Glanford,18859,11460095,1
75-VIC,4743,11528034:11419928:11460910,Downtown - Keating Industrial,44918,11460910,1
58-VIC,4743,11529232:11419931:11463354,Langford Exch via Westhills,18751,11463354,0
95-VIC,4450,11088207:11419932:11461357,Blink - to Langford,18836,11461357,1
95-VIC,4405,11088207:11419932:11464592,Blink - to Langford,18836,11464592,1
4-VIC,3771,11316327:11419934:11462728,UVic via Hillside,18645,11462728,0
81-VIC,4740,11303943:11419939:11461338,Saanichton Exch - to 75 Brentwood,44933,11461338,1
11-VIC,4450,11086751:11419941:11459592,Tillicum Ctr via Gorge,43916,11459592,1
11-VIC,4405,11086751:11419941:11463951,Tillicum Ctr via Gorge,43916,11463951,1
26-VIC,4742,11382795:11419943:11462557,UVic via Tillicum/McKenzie,31720,11462557,0
26-VIC,4745,11519006:11419944:11465096,Dockyard via McKenzie/Tillicum,40061,11465096,1
70-VIC,4740,11302335:11419947:11463458,Swartz Bay Ferry via Hwy 17,45315,11463458,0
4-VIC,4487,11549458:11419957:11459764,Downtown via Hillside,26927,11459764,1
14-VIC,4745,11518895:11419961:11463349,UVic via Richmond,26515,11463349,0
22-VIC,3771,11317776:11419965:11461978,Hillside Ctr via Hastings,19096,11461978,1
30-VIC,4743,11527899:11419967:11464485,Royal Oak Exch via Carey,18634,11464485,0
4-VIC,4742,11276257:11419969:11462449,UVic via Hillside,18645,11462449,0
26-VIC,4459,11324713:11419971:11462009,Dockyard via McKenzie/Tillicum,40061,11462009,1
95-VIC,4744,11280280:11419974:11463054,Blink - to Langford,18836,11463054,1
95-VIC,4737,11280280:11419974:11463600,Blink - to Langford,18836,11463600,1
95-VIC,4731,11280280:11419974:11463743,Blink - to Langford,18836,11463743,1
21-VIC,4744,11305257:11419975:11460132,Downtown - to 7 UVic,23429,11460132,1
21-VIC,4737,11305257:11419975:11461321,Downtown - to 7 UVic,23429,11461321,1
21-VIC,4731,11305257:11419975:11462055,Downtown - to 7 UVic,23429,11462055,1
2-VIC,4487,11549257:11419977:11463176,South Oak Bay,23427,11463176,0
49-VIC,4731,11243388:11419979:11460507,Skirt Mountain via Florence Lake,45303,11460507,0
49-VIC,4737,11243388:11419979:11463277,Skirt Mountain via Florence Lake,45303,11463277,0
49-VIC,4744,11243388:11419979:11464877,Skirt Mountain via Florence Lake,45303,11464877,0
4-VIC,4487,11549364:11419981:11460017,Downtown via Hillside,26927,11460017,1
39-VIC,3771,11317571:11419983:11459892,UVic via Royal Oak,40375,11459892,0
54-VIC,4487,11550788:11419988:11461481,Langford Exch via Royal Bay,40306,11461481,0
12-VIC,4428,11333718:11419993:11464562,University Hgts via Kenmore,18817,11464562,1
95-VIC,4406,11320932:11420001:11464737,Blink - to Langford,18836,11464737,1
28-VIC,3771,11317100:11420005:11463173,Majestic via Shelbourne,18982,11463173,0
61-VIC,4459,11323815:11420007:11459644,Langford Exch,19003,11459644,0
61-VIC,4742,11374379:11420010:11459515,Sooke - Grant & W Coast,45128,11459515,1
4-VIC,4745,11518244:11420012:11464775,UVic via Hillside,18645,11464775,0
24-VIC,4406,11321447:11420013:11463408,Cedar Hill via Cook North,45374,11463408,0
72-VIC,4742,11302513:11420016:11464298,Downtown via Saanichton,44805,11464298,1
6A-VIC,4459,11324169:11420018:11461967,Downtown via Emily Carr,21741,11461967,1
95-VIC,4428,11332119:11420020:11461271,Blink - to Langford,18836,11461271,1
31-VIC,4742,11304294:11420025:11464719,Royal Oak Exch via Glanford,18743,11464719,0
40-VIC,4745,11519541:11420026:11461491,Dockyard via McKenzie/Admirals,45250,11461491,1
14-VIC,4742,11379250:11420027:11464356,UVic via Richmond,26515,11464356,0
15-VIC,4406,11322049:11420031:11464383,Esquimalt - Fort/Yates Express,23403,11464383,1
11-VIC,3771,11317646:11420032:11460454,Tillicum Ctr via Gorge,43916,11460454,1
3-VIC,4745,11519075:11420034:11463510,James Bay,21723,11463510,0
28-VIC,3771,11317152:11420038:11459890,Majestic via Shelbourne,26525,11459890,0
28-VIC,4743,11528151:11420039:11461189,Majestic via Shelbourne,26525,11461189,0
10-VIC,4406,11322791:11420040:11463126,Royal Jubilee via Vic West,18521,11463126,0
5-VIC,4487,11549315:11420042:11464572,James Bay - Fisherman's Wharf,36285,11464572,1
26-VIC,4487,11550442:11420043:11463100,Dockyard via McKenzie/Tillicum,40061,11463100,1
28-VIC,4487,11549800:11420046:11464159,Majestic via Shelbourne,26525,11464159,0
64-VIC,4731,11243432:11420049:11459865,Sooke via East Sooke,45417,11459865,1
64-VIC,4744,11243432:11420049:11460459,Sooke via East Sooke,45417,11460459,1
64-VIC,4737,11243432:11420049:11462158,Sooke via East Sooke,45417,11462158,1
27-VIC,4742,11340613:11420052:11464703,Downtown via Shelbourne,45299,11464703,1
28-VIC,4743,11528143:11420054:11461327,Majestic via Shelbourne,26525,11461327,0
11-VIC,4740,11278142:11420056:11464787,Tillicum Ctr via Gorge,44802,11464787,1
95-VIC,4428,11332139:11420059:11464372,Blink - to Downtown,18717,11464372,0
14-VIC,4450,11088828:11420062:11460120,Vic General via Craigflower,40195,11460120,1
14-VIC,4405,11088828:11420062:11465088,Vic General via Craigflower,40195,11465088,1
95-VIC,4740,11374171:11420063:11464536,Blink - to Langford,18836,11464536,1
30-VIC,4459,11324318:11420064:11461001,Royal Oak Exch via Carey,18634,11461001,0
72-VIC,4742,11302479:11420065:11464805,Swartz Bay Ferry via Saanichton,45063,11464805,0
27-VIC,4743,11528160:11420068:11461114,Gordon Head via Shelbourne,26178,11461114,0
64-VIC,4744,11243446:11420071:11460922,East Sooke,19172,11460922,0
64-VIC,4731,11243446:11420071:11462214,East Sooke,19172,11462214,0
64-VIC,4737,11243446:11420071:11462718,East Sooke,19172,11462718,0
28-VIC,4487,11549788:11420073:11460505,Majestic via Shelbourne,26525,11460505,0
28-VIC,4428,11332372:11420076:11461372,Majestic via Shelbourne,26525,11461372,0
6-VIC,4459,11324151:11420078:11463749,Downtown via Royal Oak Ctr,18962,11463749,1
40-VIC,4740,11358164:11420079:11461319,UVic via Admirals/McKenzie,44967,11461319,0
59-VIC,4405,11085811:11420081:11461618,Royal Bay Exch via Triangle Mtn,18872,11461618,1
59-VIC,4450,11085811:11420081:11464301,Royal Bay Exch via Triangle Mtn,18872,11464301,1
72-VIC,4405,11087464:11420082:11461976,Swartz Bay Ferry via Saanichton,18512,11461976,0
72-VIC,4450,11087464:11420082:11463936,Swartz Bay Ferry via Saanichton,18512,11463936,0
12-VIC,4428,11333726:11420083:11461345,UVic via Kenmore,18536,11461345,0
95-VIC,4406,11321000:11420085:11465086,Blink - to Langford,18836,11465086,1
4-VIC,4745,11518160:11420086:11465083,UVic via Hillside,18645,11465083,0
11-VIC,4487,11549508:11420087:11461973,UVic via Uplands,45062,11461973,0
95-VIC,4731,11280334:11420088:11461409,Blink - to Langford,18836,11461409,1
95-VIC,4744,11280334:11420088:11462239,Blink - to Langford,18836,11462239,1
95-VIC,4737,11280334:11420088:11462476,Blink - to Langford,18836,11462476,1
4-VIC,3771,11316188:11420089:11462753,UVic via Hillside,18645,11462753,0
81-VIC,4745,11518349:11420091:11465007,Swartz Bay Ferry via Lochside,44906,11465007,0
60-VIC,4742,11274823:11420092:11463758,Royal Bay Exch via Lagoon,18644,11463758,1
27-VIC,4428,11332444:11420093:11464917,Gordon Head via Shelbourne,26178,11464917,0
52-VIC,4745,11519135:11420094:11461289,Bear Mountain via Millstream,40065,11461289,1
25-VIC,4744,11385128:11420095:11461159,Tillicum Ctr via Munro,26113,11461159,1
25-VIC,4737,11385128:11420095:11461248,Tillicum Ctr via Munro,26113,11461248,1
25-VIC,4731,11385128:11420095:11461598,Tillicum Ctr via Munro,26113,11461598,1
7-VIC,4406,11322547:11420097:11462889,UVic via Fairfield,43896,11462889,1
15-VIC,4743,11528751:11420102:11461268,UVic - Fort/Foul Bay Express,19054,11461268,0
2-VIC,4740,11277137:11420104:11462385,James Bay - Fisherman's Wharf,36544,11462385,1
28-VIC,4742,11340544:11420108:11461862,Majestic via Shelbourne,26525,11461862,0
46-VIC,3771,11318771:11420110:11462571,Westhills Exch,40385,11462571,1
17-VIC,4405,11085405:11420111:11461554,UVic via Cedar Hill School,40181,11461554,0
17-VIC,4450,11085405:11420111:11463646,UVic via Cedar Hill School,40181,11463646,0
26-VIC,4743,11528801:11420112:11460121,Dockyard via McKenzie/Tillicum,40061,11460121,1
30-VIC,4487,11549673:11420117:11460247,Downtown via Carey,18838,11460247,1
32-VIC,4740,11358096:11420119:11464751,Cordova Bay,45371,11464751,0
15-VIC,4405,11087845:11420121:11459972,Esquimalt - Fort/Yates Express,23403,11459972,1
4-VIC,4731,11281427:11420125:11459765,Downtown via Hillside,26927,11459765,1
4-VIC,4737,11281427:11420125:11461817,Downtown via Hillside,26927,11461817,1
4-VIC,4744,11281427:11420125:11464172,Downtown via Hillside,26927,11464172,1
75-VIC,4745,11518350:11420127:11461118,Saanichton Exch to Route 81,44935,11461118,0
75-VIC,4459,11324325:11420129:11460318,Saanichton Exch via Keating Industrial,18742,11460318,0
52-VIC,4406,11322505:11420133:11463577,Colwood Exch via Royal Bay,26436,11463577,0
61-VIC,4450,11087604:11420136:11460956,Langford Exch,19003,11460956,0
